5,0
269,17
5,2
42,2
1,0
1133,54
10,1
79,4
1,0
382,26
3,0
4,0
2,0
5915,332
58,2
1,0
59,5
1,0
10,0
238,19
6,0
2,0
13,1
365,25
5,0
3,0
8,1
2,1
93296,5768
194,6
11,0
596,28
44,4
151,2
688,25
16,1
220,7
314,20
392,11
15,1
31,1
90,2
50,2
656,23
9,0
26,1
40,1
29,0
55,4
91614,6624
100,2
5,0
320,20
15,0
87,6
723,37
15,0
127,8
398,23
538,27
7,1
24,0
216,11
231,12
633,15
7,0
29,1
53,1
64,1
136,4
543,24
3,0
14,1
52,1
38,1
114,3
123,3
19337,1545
18,0
56,5
2,0
10,1
181,12
3,0
24,5
89,10
1,0
1766,97
12,1
3,0
42,2
1,0
278,26
4,0
1,0
1,0
1539,103
21,1
13,3
5,1
11,0
9439,577
22,1
2,0
96,8
1,3
9,0
351,7
5,0
20,0
29,3
3867,226
35,1
55,2
24,0
34,2
9803,701
42,1
95,5
50,5
64,2
73,1
14789,1077
10,2
2,0
54,6
1,0
8,0
128,8
6,0
18,1
89,2
568,28
16,0
22,0
124,8
259,12
3477,242
9,0
41,1
54,2
159,7
171,5
1398,90
5,0
17,0
45,0
84,2
195,5
154,4
3775,296
3,1
1,0
13,0
3,0
50,4
4,0
12,1
35,1
569,26
11,0
40,1
184,9
848,50
1687,73
16,1
24,0
114,7
1423,82
2243,134
385,13
3,0
5,1
16,2
146,9
468,22
256,4
202,12
3,0
11,0
178,13
301,21
68,3
63,4
2543,195
10,0
1,0
20,3
14,0
145,14
4,0
17,3
85,10
1,0
1400,78
12,0
35,1
243,16
2,0
1575,63
25,0
8,1
3,0
3,0
21526,1120
70,6
10,0
184,14
4,0
22,1
753,43
6,0
30,1
35,2
11438,559
90,3
112,3
45,0
41,1
60901,2999
224,9
503,12
339,17
139,4
210,4
28188,1967
38,3
2,0
84,6
0,1
11,2
360,21
4,0
24,3
66,8
2376,150
20,1
28,1
75,7
102,9
36558,2264
136,6
374,8
351,16
188,8
409,9
31210,2245
54,3
184,7
249,12
172,8
258,12
209,6
1099,70
1,0
2,1
2,0
30,5
4,1
17,2
422,10
1,0
12,0
81,8
434,18
3687,188
15,1
51,4
142,5
1920,88
5266,304
3930,272
2,0
20,0
40,3
253,4
1769,103
640,50
323,18
4,0
11,1
170,1
672,30
103,2
30,0
94,7
2,0
12,0
1,0
3,0
35,0
2,0
18,5
339,18
5,1
9,0
82,3
435,21
5605,247
20,0
84,4
243,14
3221,136
13314,623
6811,448
17,0
26,2
90,11
826,51
9941,537
7119,416
128,11
1,0
4,0
9,1
129,6
1170,42
817,60
24,3
21,1
1,1
5,0
9,0
84,5
1315,68
1431,79
16,1
99,0
30,3
7,0
1,0
28,0
2,0
19,1
2,0
182,15
4,0
40,4
205,8
4,0
1,1
971,60
14,1
31,1
4,0
4,0
295,19
2,0
2,0
1,0
1024,72
14,0
1,0
8,1
2,0
7,1
2,0
16589,787
84,3
5,1
251,9
7,0
54,3
1155,48
10,0
59,5
3,0
87,6
2,0
2,0
13000,560
81,2
6,1
56,3
11,0
15,0
62,1
1,0
7,1
8,1
39,3
4,0
4,1
2,0
3,0
1.0527e+05,4264
233,15
13,0
576,31
33,1
152,4
384,9
11,0
101,1
129,5
179,2
5,0
16,0
16,0
8,0
322,5
7,0
18,0
6,0
13,0
16,0
54118,2974
183,4
4,0
244,10
10,0
46,2
1,0
1,0
1334,61
14,1
1,0
112,10
2,0
2,0
475,31
4,1
1,0
4,0
8610,436
54,4
3,0
67,6
5,0
10,1
299,25
4,0
7,1
14,0
370,31
10,0
4,0
9,0
7,1
1.699e+05,7828
267,10
27,0
788,25
60,1
234,8
966,41
34,0
313,9
454,19
473,4
7,1
29,0
129,6
67,4
880,16
8,0
46,2
37,1
30,0
63,1
3.4317e+05,17445
195,12
10,0
849,23
50,3
256,6
1996,67
55,1
526,14
1337,38
1372,54
18,0
87,1
792,31
731,31
1506,27
5,0
70,0
113,2
94,1
182,5
2158,40
4,1
43,0
124,4
91,2
238,2
422,2
81269,5370
82,6
1,0
115,2
6,0
9,1
1,0
453,39
7,0
26,2
148,6
2026,122
22,1
29,2
3,0
250,11
3,1
2,1
716,74
8,1
7,0
1,0
5,0
13039,718
39,1
2,0
111,5
10,0
32,3
156,7
3,0
41,0
34,5
844,53
7,1
16,1
21,1
23,0
2155,99
15,0
31,0
24,0
31,1
28,0
1.0359e+05,6518
106,9
4,0
429,10
39,1
124,3
829,44
39,0
257,8
432,14
1170,56
27,0
83,5
449,25
695,34
2416,94
10,0
69,0
83,2
173,12
144,4
3746,123
13,0
66,1
176,2
259,6
330,7
782,8
86054,6218
42,3
2,0
125,4
12,0
37,2
362,16
14,1
81,0
139,5
992,70
19,1
27,0
278,14
801,50
970,63
6,0
15,0
46,2
471,34
558,30
1962,62
10,0
39,3
149,4
279,12
354,14
1065,21
1195,54
5,0
16,0
47,5
210,6
211,8
745,13
478,12
1851,143
8,1
10,1
3,0
5,0
64,4
2,0
17,2
67,9
1,0
475,24
3,2
11,1
97,9
2,0
3,0
1,0
418,27
6,0
4,0
3,0
2,0
9131,487
32,1
1,0
91,7
2,0
16,0
339,22
3,0
17,2
23,1
4080,211
33,0
37,1
16,1
16,0
31080,1481
94,5
217,4
163,9
75,1
122,6
26169,1677
52,2
2,0
76,0
14,2
298,18
6,0
23,2
83,7
2220,112
18,0
23,5
73,13
86,10
35761,1988
89,3
293,6
291,12
168,4
267,9
48575,3254
69,4
284,8
449,13
305,9
426,10
370,10
7759,530
8,0
8,0
1,0
41,7
4,0
23,0
343,18
3,0
6,0
51,5
201,9
2646,178
9,1
26,0
57,4
589,24
1844,93
10723,820
5,0
26,1
102,8
230,14
1195,56
728,31
3093,235
1,0
2,0
18,1
146,11
416,22
250,4
58,4
263,30
7,0
6,0
3,0
28,4
2,0
2,0
26,1
174,9
2,1
5,0
43,4
150,15
4418,188
17,1
41,3
135,13
1828,97
11362,542
10863,627
8,2
40,0
152,5
994,57
14419,728
16233,946
672,49
4,0
2,0
16,1
110,6
1127,49
2470,176
238,21
26,0
1,0
2,0
9,0
65,2
1489,59
3197,156
69,4
4,0
21,0
6,0
16,0
3,0
40,3
8,2
42,3
1,0
1,0
189,11
2,0
6,2
2,0
60,6
1,1
2,0
168,10
3,1
2832,128
10,1
38,2
1,0
9,0
151,7
3,0
7,1
9,0
1698,93
10,0
25,1
9,0
10,0
17108,597
42,0
95,4
79,1
58,0
110,3
14584,690
45,1
1,0
75,3
4,0
8,0
233,11
8,0
18,0
65,6
1892,82
12,1
24,2
44,4
68,6
34816,1640
66,6
253,7
269,10
143,5
310,3
69258,3495
84,3
352,12
586,20
366,16
586,6
688,18
23500,1479
16,2
39,1
2,0
4,0
101,9
3,0
10,1
23,1
521,28
6,0
9,1
50,4
135,16
4133,200
21,0
55,0
53,1
149,10
424,20
29557,1786
47,3
202,6
266,11
331,11
741,29
1197,25
22520,1696
14,0
35,3
103,6
232,12
261,13
591,24
321,7
188,9
1,0
4,0
13,0
1,0
17,1
69,2
2,0
31,2
85,4
1390,69
10,0
18,3
71,8
573,32
4163,156
7131,403
15,0
28,1
117,3
614,42
8391,388
14022,756
2567,179
1,0
2,0
19,2
98,4
822,46
4138,302
1370,102
34,1
1,0
6,1
36,1
929,34
3282,150
284,19
5,1
8,0
2,0
3,1
4,0
1,0
8,0
40,0
1,0
5,2
42,3
453,16
3,0
12,0
24,0
227,11
1910,85
3143,91
10,0
15,1
64,2
427,22
5087,177
10108,482
5283,338
2,1
10,0
22,2
119,7
1015,43
6767,389
5099,309
11,0
3,0
17,1
289,11
1646,92
704,48
11,0
2,0
5,0
90,4
615,27
1014,61
3,0
